6,7,6,5,7,6,7,7,5,6,7,7,7,7,5,5,7,7,6,4,2,2,7,7,5,7,6,3,7,5,6,6,4,4,6,6,6,5,6,5,4,4,6,6,6,6,6,6,4,4,6,5,4,3,6,6,6,5,5,52,1,0.0279395416837645,9.19258365038692
6,5,5,-9999,6,6,5,6,5,2,3,3,2,3,2,2,2,4,3,2,-9999,2,4,4,4,2,2,1,2,6,4,5,3,-9999,-9999,5,5,2,2,1,3,3,3,3,2,5,5,6,5,5,6,7,5,2,2,5,2,3,5,19,0,-0.421768638564237,12.8070752056118
5,3,6,5,5,4,3,4,6,-9999,-9999,-9999,-9999,-9999,-9999,2,3,2,2,-9999,-9999,-9999,-9999,-9999,5,3,2,2,2,5,5,6,1,3,3,5,5,4,4,4,3,4,5,5,6,3,6,3,6,1,3,6,5,7,5,5,4,4,3,22,1,-14.7923002168318,10.7974849578964
6,4,6,3,4,2,3,1,6,4,3,5,4,5,4,4,5,4,4,4,6,2,6,6,7,4,3,3,3,6,7,6,4,7,4,6,7,3,5,4,4,4,5,5,7,3,6,3,7,1,1,6,6,3,5,1,5,2,4,21,0,0.0566007336473055,9.86538581309818
5,2,4,4,6,2,3,3,4,5,3,5,3,4,4,4,4,4,5,6,3,2,6,6,6,5,4,2,4,7,3,5,5,7,5,5,5,5,7,6,6,6,3,4,5,5,5,5,6,5,2,5,5,3,5,3,2,2,2,21,0,0.295886059631223,7.23878415593728
6,6,5,5,6,-9999,1,6,6,3,1,6,3,2,2,2,1,6,6,-9999,5,2,6,6,6,1,2,1,4,3,6,5,6,6,-9999,-9999,-9999,1,6,3,4,3,5,4,5,4,7,-9999,-9999,-9999,-9999,-9999,2,3,6,3,3,2,2,21,0,-0.034338512774572,7.63925741341855
5,3,4,4,4,4,3,5,6,5,4,5,6,5,6,6,5,6,7,4,4,2,4,4,6,7,6,5,5,3,2,3,3,4,4,5,3,5,6,5,7,6,7,7,5,5,5,4,5,6,6,4,6,4,4,4,3,5,2,21,1,0.072492415736646,8.45156607797701
7,1,4,2,2,1,1,2,6,2,1,2,1,1,1,1,1,2,2,2,2,2,-9999,-9999,-9999,1,1,1,1,5,5,4,1,3,3,5,5,2,2,2,2,2,2,2,6,3,6,3,5,6,2,5,6,7,7,7,6,5,3,21,1,0.00401638915064959,8.54049947764647
7,3,7,5,7,5,6,6,7,7,2,7,5,6,6,5,5,6,6,-9999,-9999,-9999,-9999,-9999,-9999,4,3,3,2,6,5,6,3,2,6,-9999,-9999,3,4,5,7,6,6,2,6,7,6,6,2,6,7,6,4,1,4,2,3,1,3,17,0,0.125323775862823,9.7970375547192
6,6,3,3,7,5,4,4,5,5,3,4,4,4,6,5,6,5,4,4,4,2,4,6,4,3,3,3,2,4,2,4,5,6,4,4,5,2,4,4,6,4,4,5,5,4,3,5,4,3,5,4,6,1,3,3,5,1,2,10,0,-9999,-9999
5,4,5,4,5,5,5,6,5,4,4,6,4,5,4,6,4,6,4,3,3,3,3,3,3,3,5,4,4,5,4,4,3,3,3,3,3,3,5,5,4,4,4,5,4,4,5,5,4,4,4,4,4,2,4,4,2,5,5,20,0,-0.452577080103919,10.4212242397924
7,2,7,4,2,4,2,3,6,7,3,6,3,5,6,6,5,2,4,-9999,-9999,-9999,7,6,6,4,2,2,3,6,2,6,1,7,3,-9999,-9999,2,7,2,5,4,5,5,5,4,5,2,6,1,-9999,6,5,7,5,3,2,5,3,20,1,0.260117936776751,8.31429334657907
7,7,7,7,7,7,7,7,7,7,5,7,5,6,7,6,5,7,7,6,6,4,4,5,7,5,5,4,4,6,6,6,5,6,5,5,6,5,5,5,7,7,6,6,5,5,5,6,6,6,5,7,7,7,4,4,4,4,2,16,1,-0.270278641855532,8.35019365072007
6,5,5,5,3,4,4,4,5,5,6,4,4,5,5,4,5,3,4,6,5,4,6,6,5,6,4,3,6,6,7,6,6,6,6,6,4,6,6,5,5,5,6,6,3,3,3,6,6,5,4,5,5,3,3,2,2,2,6,31,0,0.0914318743656105,11.5775871035285
5,2,1,5,7,2,2,7,4,4,4,1,4,5,3,6,5,2,6,7,-9999,-9999,1,1,1,7,3,4,3,5,5,5,3,6,7,6,2,4,5,6,5,2,6,6,2,2,3,6,-9999,-9999,-9999,-9999,7,1,4,1,1,5,4,20,0,0.190846184059044,10.4788866968272
0,0,0,0,0,0,0,0,0,4,3,5,5,4,5,4,4,6,6,0,0,0,0,5,0,4,3,3,3,0,0,0,4,0,0,0,0,5,3,4,4,4,5,5,0,0,0,6,0,0,0,0,0,0,0,0,5,0,3,25,0,-0.00172350545326078,7.94817332340552
6,3,6,3,6,6,3,5,5,7,2,-9999,5,6,6,3,-9999,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,6,2,5,6,5,5,1,-9999,-9999,-9999,-9999,1,5,4,6,6,6,6,6,3,7,5,5,4,2,5,6,2,4,3,6,4,3,19,1,0.00348303746507682,7.89170465933011
7,6,5,6,6,6,5,6,6,5,6,5,5,5,4,4,4,5,5,6,6,6,5,6,6,6,6,5,4,7,5,6,6,6,5,6,5,6,6,5,5,5,5,5,6,5,7,6,6,6,4,6,6,3,4,3,2,4,6,20,0,0.0340542359956112,11.3179416794499
7,4,4,6,6,6,6,2,4,5,3,1,4,2,3,4,6,1,5,5,5,4,2,4,6,5,5,1,1,6,7,7,5,6,5,4,4,4,6,6,3,5,6,5,2,3,5,2,6,2,2,6,7,2,1,6,1,1,3,19,0,0.275638978729409,9.07512756656912
5,4,4,6,7,6,6,4,5,5,6,5,4,7,5,3,4,4,4,4,4,4,3,6,5,3,4,5,4,6,6,5,5,6,5,6,5,4,4,4,5,5,4,3,6,5,7,4,6,5,5,5,6,3,5,4,3,6,6,52,1,0.0651305948863752,11.9993982850709
5,5,2,6,4,4,2,3,6,4,4,5,5,5,2,2,3,2,3,5,6,4,4,5,7,6,5,5,4,7,7,4,4,7,5,-9999,5,3,-9999,6,7,6,7,6,3,1,2,5,5,2,-9999,6,4,2,2,2,1,2,6,19,0,0.162343819712336,11.5382988214117
6,6,7,5,5,5,2,6,6,5,7,7,-9999,7,6,5,5,7,5,-9999,-9999,-9999,1,1,5,5,5,5,5,4,-9999,-9999,-9999,5,-9999,-9999,-9999,4,4,4,4,4,4,5,6,5,4,6,-9999,-9999,-9999,-9999,7,5,-9999,5,2,6,6,19,1,0.210027169618017,12.234195951921
5,3,6,6,3,3,3,5,5,5,4,3,4,4,4,5,4,5,5,4,4,4,3,5,6,4,4,4,4,6,5,7,4,6,4,4,5,4,4,4,5,6,5,6,6,6,5,5,5,3,2,4,4,4,4,4,3,5,3,19,0,0.305167699038669,7.9735430220022
6,2,3,4,5,5,4,5,5,5,1,4,7,3,4,5,7,3,6,-9999,5,4,5,5,-9999,3,3,4,5,-9999,6,4,-9999,-9999,-9999,-9999,-9999,3,7,2,5,3,6,2,4,5,-9999,5,7,3,4,6,5,2,4,3,1,2,8,19,0,0.00745481628191207,12.5897991735943
5,5,5,5,6,6,5,5,6,6,5,6,5,5,6,4,5,5,5,6,2,2,2,5,5,3,4,4,4,3,4,5,4,4,5,5,6,4,4,5,5,4,5,5,5,5,6,6,5,5,4,6,3,3,4,5,3,6,5,52,0,0.18125531203637,9.43548192595306
7,7,7,5,6,2,-9999,3,7,5,6,6,4,6,6,5,4,5,5,7,7,-9999,7,7,-9999,7,4,4,7,7,6,4,6,7,-9999,-9999,7,4,7,7,4,4,3,3,5,4,7,-9999,7,-9999,-9999,-9999,4,1,3,1,2,2,7,42,0,-9999,-9999
6,2,5,4,4,6,0,6,6,4,2,2,2,2,2,2,2,2,4,5,6,6,5,6,6,6,6,2,4,6,6,5,6,6,4,6,5,5,4,4,5,5,6,6,5,3,5,6,4,3,3,7,4,4,6,4,3,3,3,19,0,0.0463326459845863,8.86409654852614
7,5,6,6,7,7,2,7,7,6,6,6,6,6,6,6,2,6,6,-9999,-9999,-9999,-9999,-9999,-9999,2,2,4,2,7,7,7,1,4,2,5,7,3,5,6,6,6,6,3,7,7,7,-9999,-9999,-9999,-9999,-9999,7,2,7,3,2,6,5,19,1,-0.0361806557119879,10.7800459737466
4,3,3,5,4,3,6,6,4,2,1,1,3,3,2,1,1,1,1,4,4,4,5,6,4,2,5,2,3,7,7,7,4,6,6,6,5,1,1,1,5,2,2,2,4,4,6,5,4,4,1,4,4,2,5,2,4,4,5,19,0,0.0163904005372709,9.72784166380426
7,7,5,4,5,5,5,4,4,5,5,6,5,6,6,5,4,5,4,-9999,-9999,-9999,4,4,-9999,5,5,4,3,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,6,5,4,5,4,4,7,6,6,-9999,-9999,-9999,-9999,-9999,2,4,4,4,1,4,5,18,0,0.052948115554107,11.0771717533804
5,2,4,2,2,2,6,5,2,4,2,3,4,2,5,5,4,7,4,2,2,2,2,7,3,1,1,1,1,7,7,7,4,2,2,5,5,2,6,4,7,7,7,7,5,4,4,1,2,2,2,4,2,1,7,1,2,3,2,18,0,-8.42560667173152,8.03226270894558
6,5,5,5,5,5,5,6,5,5,5,3,4,4,3,6,5,5,4,-9999,-9999,-9999,2,3,-9999,4,5,4,4,6,-9999,7,-9999,-9999,-9999,-9999,-9999,4,4,4,4,4,4,4,7,-9999,7,7,5,6,6,6,5,3,-9999,-9999,2,4,3,33,0,-9999,-9999
4,2,4,2,2,5,4,5,4,3,1,3,1,2,2,1,2,4,4,-9999,-9999,-9999,4,4,4,7,5,4,7,7,7,7,2,3,2,5,-9999,3,6,3,7,7,7,7,2,3,4,1,2,1,3,4,6,3,4,2,4,6,4,18,1,0.111443592803916,9.12574063011003
6,4,7,3,5,6,-9999,3,4,4,1,5,2,5,3,4,2,4,3,1,1,1,1,6,-9999,1,1,1,1,6,6,6,4,4,4,6,-9999,4,3,3,5,6,4,6,5,4,6,3,-9999,-9999,-9999,-9999,4,1,3,3,1,5,1,6,0,-9999,-9999
6,-9999,1,6,6,1,6,6,-9999,5,4,4,4,4,2,3,2,1,2,-9999,-9999,4,7,7,7,3,5,5,6,5,4,4,-9999,-9999,-9999,-9999,-9999,7,7,5,3,4,6,5,7,7,7,5,-9999,7,1,1,5,7,7,7,6,4,1,18,1,0.0178432172305218,8.45608345194926
6,2,7,5,7,6,5,7,6,7,4,7,6,5,6,7,7,7,7,4,4,2,5,5,5,7,7,4,7,5,5,5,5,7,4,5,4,4,7,6,4,5,7,5,5,4,3,6,3,1,1,5,4,5,2,2,1,3,3,15,0,0.163920391195348,9.56053939231258
7,1,6,5,6,6,5,5,5,5,2,5,3,5,3,5,2,5,5,-9999,-9999,-9999,2,2,2,5,5,4,5,5,4,6,5,5,5,5,5,4,4,4,5,6,5,4,6,5,6,5,5,3,6,7,6,4,5,4,2,3,3,18,0,0.095275731203165,9.03361512657915
7,4,6,6,7,6,6,6,6,5,2,5,3,5,3,5,2,5,5,5,5,5,7,6,7,5,5,4,5,6,4,7,4,6,5,7,7,4,4,4,5,6,5,4,7,7,7,6,6,6,6,7,5,4,2,3,2,4,3,18,0,0.095275731203165,9.03361512657915
7,7,5,7,7,6,7,2,7,6,5,5,5,5,5,4,6,2,4,5,3,3,5,5,5,4,5,4,4,7,7,7,5,5,6,6,6,5,5,5,7,7,7,6,6,6,7,1,6,6,7,6,5,3,1,3,1,3,5,52,0,-0.0457352448446916,13.0318284180651
7,6,6,6,7,6,6,6,7,5,6,6,5,5,6,4,5,4,4,7,4,1,1,5,7,7,7,4,5,6,6,5,4,7,6,7,7,3,6,5,4,3,3,3,6,6,6,6,7,7,1,7,2,7,4,3,2,3,5,26,0,0.0578643430415928,10.0957388129078
6,7,6,5,7,6,4,5,6,5,5,5,5,7,7,5,4,7,5,6,5,-9999,5,7,7,6,5,4,6,6,6,6,4,4,5,6,-9999,4,4,5,3,3,4,4,7,7,7,6,6,6,6,6,6,5,4,5,5,7,9,52,1,0.112463738878223,14.3726751727994
7,6,6,6,6,5,7,5,6,7,6,6,6,7,6,6,4,5,6,4,3,2,4,4,4,5,5,4,4,6,6,6,6,6,5,6,6,6,6,5,7,6,6,-9999,6,6,6,5,4,6,3,7,5,5,5,4,5,5,9,23,1,0.0958223451920915,14.2858340110609
5,2,3,4,4,3,3,3,3,4,2,4,3,4,4,5,5,4,4,2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,3,2,2,4,4,4,5,4,5,4,5,4,-9999,3,4,3,5,4,2,2,2,4,3,2,7,52,0,0.0537915257744774,13.2041682239066
4,4,5,4,5,4,3,5,5,5,2,5,3,4,5,4,4,3,3,-9999,-9999,-9999,6,6,6,2,3,2,4,7,4,4,3,5,-9999,-9999,3,2,6,3,6,5,5,4,2,3,4,-9999,3,2,3,-9999,2,1,4,3,4,2,6,49,0,0.000412437533114943,11.2778421677283
7,2,6,6,3,5,4,5,7,7,4,7,7,6,6,6,4,7,6,1,1,1,1,1,7,3,4,3,3,6,4,5,1,1,1,6,5,5,7,5,7,6,6,6,4,5,5,4,6,1,1,7,5,4,5,3,3,5,4,46,1,0.000779523372756925,8.33269326369423
6,7,4,4,7,5,5,5,5,5,5,4,4,6,4,4,4,4,5,-9999,-9999,-9999,-9999,6,-9999,5,5,2,3,7,4,4,4,4,4,4,4,2,5,2,6,4,5,3,6,5,5,4,4,4,1,4,6,5,6,2,2,4,2,30,1,-9999,-9999
6,5,4,4,2,5,6,5,5,4,1,5,4,5,5,4,3,5,4,2,6,6,5,4,7,5,4,5,5,6,4,4,2,6,5,4,6,3,4,3,5,4,3,4,6,3,5,4,6,3,4,5,6,3,2,3,4,3,8,19,0,0.134138918637524,11.7147865425555
4,5,2,6,6,-9999,6,-9999,4,5,5,6,4,7,6,6,6,4,4,2,-9999,1,4,4,-9999,5,5,3,5,6,-9999,-9999,-9999,6,-9999,-9999,-9999,5,4,5,6,4,5,-9999,-9999,5,-9999,-9999,-9999,-9999,2,-9999,-9999,1,3,2,2,3,8,36,0,-0.140544227290705,10.1822814923025
7,5,5,6,6,6,4,7,7,6,3,5,5,5,6,4,6,7,7,7,7,7,4,4,3,4,4,4,4,5,6,6,5,5,3,5,6,3,5,3,4,7,6,6,5,6,6,7,5,5,7,4,5,4,4,3,5,6,7,18,1,0.122318825237383,12.7057027324958
5,-9999,3,3,7,6,2,4,5,5,5,5,4,6,2,3,4,5,5,-9999,-9999,-9999,-9999,-9999,-9999,4,4,4,5,7,-9999,-9999,-9999,7,-9999,-9999,-9999,4,7,6,7,4,4,6,7,6,7,-9999,-9999,-9999,-9999,-9999,7,2,4,4,7,5,3,24,1,0.0294079714907276,8.00826576493333
7,4,7,7,7,4,7,7,4,3,3,6,6,6,6,4,4,6,6,4,4,4,1,2,2,3,2,2,2,5,5,5,3,3,3,3,3,3,3,3,5,4,5,6,7,7,7,7,4,3,7,7,7,4,4,5,7,4,1,15,1,-4.6451021923647,8.97739897818186
7,5,5,4,5,5,4,5,5,5,5,5,6,6,5,6,6,6,5,-9999,-9999,-9999,4,-9999,-9999,4,5,5,3,6,-9999,-9999,2,3,4,5,-9999,3,3,3,3,3,3,4,5,5,6,5,4,4,2,6,3,3,4,4,4,4,5,17,0,0.0777720422349724,10.3463865219179
7,7,5,6,6,5,5,7,7,6,1,6,1,1,5,1,1,1,7,1,-9999,1,1,1,1,2,2,2,2,3,3,7,3,7,6,-9999,-9999,1,6,7,7,6,7,1,7,5,5,4,7,1,-9999,-9999,7,1,5,4,2,5,4,26,0,-3.63266975372596,7.13209811087183
6,6,7,6,6,5,6,7,5,5,5,6,5,6,6,6,5,5,5,3,4,3,5,5,6,5,5,6,6,6,5,5,4,6,6,5,6,4,5,5,6,5,5,5,6,6,7,5,4,5,5,5,4,4,2,2,2,2,4,17,0,0.0691326194067535,9.92988602639066
6,0,0,0,5,0,0,0,5,3,4,5,3,2,2,2,3,4,4,-9999,-9999,-9999,-9999,-9999,-9999,3,5,4,4,0,5,-9999,-9999,6,0,-9999,-9999,2,4,3,4,3,3,3,5,0,5,6,0,0,0,6,0,0,0,0,5,0,5,13,0,0.0208686354303889,9.87885156334262
6,5,6,4,6,4,4,6,6,7,4,6,6,6,6,5,6,7,6,4,4,4,4,4,4,2,2,2,5,6,6,4,4,4,4,4,4,4,4,5,7,4,4,5,6,4,5,6,5,5,6,6,5,2,6,4,2,4,2,13,0,-1.28626633357669,8.47660033730798
5,5,4,6,6,7,6,7,6,5,5,4,3,4,4,4,3,3,3,2,2,3,2,2,2,3,3,2,2,6,5,5,3,3,3,5,5,3,3,4,4,4,3,4,6,6,6,6,6,4,4,3,6,6,6,6,6,5,3,18,1,-0.0408957729210376,9.10317823437173
7,7,7,6,7,5,5,7,7,7,4,5,6,7,6,5,6,4,5,3,3,1,1,2,7,3,3,3,4,7,7,5,1,6,2,7,7,6,5,5,6,6,6,7,6,4,6,4,5,5,2,7,6,5,3,3,2,4,2,18,0,0.286555221931863,9.22814754562605
6,5,5,4,5,4,4,5,5,6,5,5,5,5,6,3,4,4,4,5,4,4,4,5,4,5,6,5,7,5,5,4,4,4,4,5,4,4,4,4,5,4,5,5,4,5,6,5,7,5,7,5,6,4,3,3,2,6,8,16,0,-0.00321854970153342,16.2225073676487
6,2,6,-9999,4,4,4,7,5,5,3,5,4,4,3,5,3,5,5,-9999,-9999,-9999,6,6,-9999,4,6,5,6,6,4,6,2,6,-9999,5,5,3,6,5,6,5,7,5,2,6,6,2,5,6,1,5,-9999,5,5,5,3,3,6,18,1,-0.0355907994710584,10.4139190986637
6,6,6,4,6,4,3,3,3,3,1,7,1,1,2,2,2,3,1,1,7,7,7,-9999,-9999,1,1,4,1,5,7,4,2,4,4,-9999,-9999,1,1,2,2,1,2,2,4,7,5,3,-9999,1,1,4,1,1,-9999,4,2,4,4,16,0,-0.0806750364196243,9.61439782313335
6,4,4,4,6,5,4,6,4,6,5,5,6,7,5,7,4,7,6,4,4,2,2,6,4,2,2,2,2,6,7,5,2,3,3,4,4,2,4,4,6,7,6,6,7,5,6,6,5,4,7,6,5,6,7,5,4,2,3,16,1,-9999,-9999
7,-9999,4,7,5,4,4,6,-9999,5,5,2,5,2,5,4,5,7,7,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,5,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,4,4,6,4,4,4,5,7,7,7,7,7,7,5,-9999,1,-9999,6,2,-9999,3,16,0,-0.709870946773999,10.4514904569147
5,4,4,4,4,3,3,3,3,5,5,4,5,5,-9999,5,5,5,4,4,5,3,6,6,6,4,4,4,7,5,5,6,7,4,4,4,4,6,6,5,6,6,5,5,4,4,4,4,4,5,2,4,6,4,3,3,3,4,5,16,0,-9999,-9999
4,4,5,5,6,6,4,4,4,5,3,7,3,4,7,5,5,5,5,3,4,4,3,3,4,3,3,4,4,5,6,5,4,5,4,4,5,3,3,4,6,4,5,5,6,6,7,7,7,4,7,7,6,3,4,5,4,3,2,21,1,-0.0689145358400372,7.77619940139907
6,2,4,4,5,4,5,6,6,4,2,5,2,5,4,3,3,5,5,5,4,5,4,4,5,4,3,3,3,6,5,5,2,4,4,3,4,2,4,3,6,3,5,4,0,0,0,7,7,7,7,7,3,3,2,2,2,3,3,16,0,0.0607419004779829,9.12178234499439
6,2,7,2,3,5,6,6,5,5,2,6,2,4,4,4,3,4,3,-9999,-9999,2,2,3,-9999,4,4,4,4,7,6,5,2,4,4,4,4,3,4,4,7,4,7,5,5,3,5,4,4,4,4,4,6,5,5,6,3,3,3,16,1,0.0728353301572388,8.87444796721998
5,1,5,3,3,5,3,3,6,5,2,6,2,5,6,3,2,3,4,-9999,-9999,-9999,6,5,6,3,4,4,2,5,6,6,5,4,3,5,5,3,6,3,6,6,6,3,7,6,5,3,7,5,3,6,6,5,5,3,2,3,5,15,0,0.0250840949240353,10.4430959493555
6,3,5,3,5,2,2,3,5,4,5,4,6,4,4,3,3,2,4,4,5,2,2,2,5,6,4,4,3,7,7,6,2,4,3,7,7,2,6,6,6,5,7,6,3,3,5,4,4,4,6,4,7,7,5,6,6,4,3,16,1,0.176836809045103,9.36354203019629
6,3,6,3,3,3,4,5,6,5,3,5,3,3,4,4,3,3,5,-9999,-9999,-9999,-9999,-9999,-9999,2,3,2,6,6,6,6,4,3,3,5,-9999,2,6,4,7,6,7,7,5,2,5,3,5,2,2,5,6,6,2,2,6,4,3,15,1,-0.0344666047421878,8.26310062195801
4,3,3,2,3,2,2,7,5,3,3,3,3,5,5,2,2,4,5,2,3,3,2,2,6,3,2,2,2,6,2,6,1,4,4,4,4,3,5,4,6,4,3,3,3,3,6,2,4,3,2,5,3,5,4,3,4,3,4,11,0,0.0489771469835455,8.99051630507232
7,7,7,5,7,7,5,7,5,7,7,7,5,7,5,6,6,6,6,6,6,2,-9999,-9999,-9999,7,7,2,6,3,-9999,-9999,1,6,4,6,-9999,4,7,6,6,6,2,2,-9999,7,7,6,5,-9999,6,-9999,5,2,-9999,2,7,5,3,16,1,-9999,-9999
6,7,2,6,4,2,5,2,6,6,7,7,6,5,6,4,5,6,5,4,4,2,2,7,7,7,7,2,2,7,7,7,5,7,4,3,5,5,6,5,7,5,6,7,7,3,6,6,7,3,5,6,3,3,2,2,1,2,6,16,0,0.0291727518646455,10.7658942685791
7,5,5,4,6,5,5,6,5,5,2,6,4,5,6,4,4,4,5,4,4,-9999,-9999,5,-9999,5,7,5,5,4,4,4,5,-9999,4,-9999,-9999,3,7,4,6,5,6,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,15,1,-0.147562586026161,10.2786171568482
5,6,7,4,5,6,7,3,5,4,1,5,2,2,5,2,4,4,6,4,7,3,6,6,7,3,7,7,7,7,-9999,7,6,7,5,3,6,7,7,4,7,5,1,6,7,7,6,5,6,5,6,4,4,2,2,3,3,1,3,15,0,-9999,-9999
7,4,7,5,7,6,6,7,5,7,5,7,6,7,7,7,6,7,6,3,3,3,3,2,6,1,7,7,7,4,6,6,1,6,4,4,4,4,5,5,7,7,7,7,5,5,6,5,6,2,6,6,6,5,6,3,6,3,6,14,1,-0.0374771707503766,9.93280360687018
5,4,6,3,5,4,2,4,6,6,5,7,4,7,6,6,4,5,6,4,4,3,5,5,7,6,5,4,7,6,6,6,4,6,5,-9999,4,4,5,5,6,5,6,5,5,5,6,5,5,1,4,6,5,5,4,3,3,4,4,15,0,-9999,-9999
6,6,6,6,6,6,5,6,6,6,4,6,-9999,2,5,-9999,-9999,-9999,-9999,2,2,2,2,5,5,2,2,1,1,6,6,5,5,5,5,5,4,3,7,5,6,6,6,5,6,6,6,6,6,3,5,4,5,6,3,3,5,6,3,14,1,0.0487380889796243,8.31196322938691
7,2,7,3,6,4,-9999,5,5,7,3,7,6,7,7,7,7,6,7,-9999,-9999,-9999,-9999,-9999,-9999,3,3,-9999,-9999,6,7,7,2,2,-9999,-9999,-9999,3,3,3,6,3,3,3,5,6,6,-9999,-9999,-9999,-9999,-9999,7,4,5,5,7,-9999,4,15,1,-2.27752356272104,10.7140021268298
7,6,7,7,6,4,2,1,6,7,6,7,3,1,4,2,4,6,7,5,5,4,1,1,6,5,1,4,3,7,7,7,4,5,3,7,7,4,4,4,6,5,5,6,7,6,7,1,1,3,4,3,4,4,1,3,2,6,5,15,0,0.0997395954314473,9.16561493559645
7,4,6,3,4,3,3,3,5,5,2,5,1,6,4,6,6,7,3,4,4,6,6,6,6,3,4,4,6,3,4,6,4,5,3,6,7,6,3,3,3,3,3,6,5,3,4,4,5,3,6,5,4,3,4,6,2,7,6,52,1,-0.00850733502496867,9.11778639036558
4,2,3,2,5,4,3,4,3,6,4,6,6,6,7,7,7,7,5,6,4,2,6,6,5,7,7,1,7,5,6,5,2,4,3,5,4,6,6,6,7,6,7,4,6,6,6,5,2,2,2,2,4,2,3,6,3,5,7,31,0,0.232554684986857,13.6713716757479
7,-9999,7,-9999,7,-9999,-9999,6,6,7,3,4,3,6,6,2,3,2,6,-9999,-9999,-9999,-9999,7,7,1,1,1,1,7,7,-9999,1,-9999,-9999,7,7,1,5,2,6,5,6,3,7,7,7,7,7,7,7,7,5,7,7,7,1,7,2,6,1,-2.05013728870399,6.38884147836639
-9999,-9999,6,0,-9999,-9999,-9999,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6,6,-9999,6,4,-9999,-9999,-9999,6,6,6,6,5,6,5,4,3,6,4,5,-9999,-9999,-9999,7,5,6,5,6,6,2,10,1,-9999,-9999
6,5,4,5,5,5,5,6,7,5,4,5,6,5,5,4,4,5,5,2,5,5,1,1,6,7,4,5,5,7,7,7,2,7,5,6,6,5,7,4,6,4,7,7,6,6,7,6,6,6,2,6,7,5,6,5,3,6,4,14,1,0.188110057548282,10.2782975576847
5,3,6,4,5,6,6,6,7,7,5,6,6,7,6,5,5,6,5,4,5,5,3,4,5,4,5,4,5,5,6,4,4,6,4,5,6,5,5,5,4,6,5,6,6,6,4,4,3,2,1,7,5,3,5,3,2,2,3,14,0,0.0624384947288834,9.64558432284012
7,4,5,3,5,5,5,4,-9999,7,1,6,2,5,5,2,1,2,7,2,2,1,1,1,6,2,2,1,2,6,5,5,4,7,4,6,6,3,7,4,5,5,4,4,5,5,6,4,5,4,3,5,3,3,5,5,4,5,2,14,1,-9999,-9999
6,1,6,2,5,5,4,5,5,7,1,6,2,5,5,2,1,2,7,2,2,-9999,-9999,-9999,5,2,2,1,2,5,4,4,4,7,4,-9999,-9999,3,7,4,5,5,4,4,5,5,6,5,5,5,-9999,5,3,4,4,4,4,4,2,14,0,-9999,-9999
-9999,-9999,6,6,7,3,2,7,-9999,4,4,5,3,5,5,3,4,6,5,-9999,-9999,-9999,-9999,-9999,-9999,3,3,3,3,4,-9999,6,-9999,-9999,-9999,-9999,-9999,3,5,4,6,4,6,6,6,5,6,6,5,6,2,4,6,4,5,5,6,6,2,4,1,-3.25020887814949,7.84844589767983
6,6,6,6,4,6,5,6,6,6,5,5,5,5,5,5,-9999,6,5,4,4,4,6,6,6,4,4,4,4,7,5,7,5,5,4,5,6,6,6,6,6,5,5,5,5,4,4,5,5,4,4,5,5,6,5,5,5,5,3,14,1,0.137578732965902,8.72591322206472
7,2,5,2,7,1,3,1,6,4,1,4,1,6,1,5,5,2,6,1,3,3,2,2,2,1,1,1,1,7,4,7,3,5,3,5,5,2,3,2,5,3,2,2,5,3,5,1,1,3,2,6,1,1,3,7,1,7,3,14,0,0.041361438811374,8.63316124766017
5,6,6,5,5,4,3,5,4,5,4,6,4,7,6,5,3,5,3,6,3,2,2,2,4,2,1,2,2,5,6,3,2,3,4,6,6,3,6,4,5,4,3,3,5,4,6,4,5,2,3,6,7,6,5,5,4,5,3,12,1,0.000291112734148545,8.14345928146953
7,4,5,5,6,5,6,6,6,6,4,6,6,6,5,6,4,5,5,4,4,4,3,3,4,2,2,2,2,6,6,5,4,4,4,6,6,2,5,4,5,5,4,4,6,6,6,4,6,4,6,6,5,5,5,3,5,4,3,14,1,0.000291112734148545,8.14345928146953
5,6,5,5,4,4,4,6,5,5,6,5,6,5,5,5,6,6,5,4,3,3,5,4,5,4,4,4,5,4,5,6,3,4,4,4,5,5,5,5,5,5,6,6,5,5,6,5,4,5,5,5,5,4,5,4,4,6,8,52,1,0.0273223805632957,12.9359403008661
5,6,7,5,5,4,4,5,4,6,5,7,2,5,5,4,2,3,4,3,-9999,2,2,3,6,2,2,2,3,5,5,4,3,5,4,5,-9999,3,3,5,6,6,5,5,6,5,6,4,5,3,6,5,5,4,3,4,5,6,4,14,1,-0.152205734089713,9.95277759174721
5,4,4,5,7,6,6,7,6,4,3,3,3,3,3,3,3,4,3,1,1,1,1,6,6,1,1,1,1,7,7,7,7,7,7,6,7,4,4,4,4,4,4,4,7,6,7,7,7,7,7,7,4,5,4,5,2,7,1,14,1,-95.9624514780217,8.01234963932779
