7,7,1,7,7,7,7,7,-9999,-9999,-9999,1,1,1,7,4,4,7,7,7,2,13,4.4,-0.729470094005368,7.62422828484558
7,5,5,4,5,5,6,5,4,4,4,4,4,4,5,5,4,7,6,6,8,52,2.83333333333333,0.167949545587895,13.8847148337704
4,2,2,2,2,4,5,4,4,7,6,5,6,5,6,6,6,5,3,3,4,13,3.66666666666667,0.0456007701535636,9.83250699261903
5,3,5,5,5,4,4,5,3,3,1,4,4,2,7,7,6,5,5,5,3,13,1.66666666666667,0.000841759610608361,9.84862473708694
3,4,5,4,4,6,4,6,7,1,4,5,4,4,6,6,6,4,4,4,6,37,3.83333333333333,0.0588880872214165,10.7957335119262
3,4,5,4,4,6,4,6,6,2,2,5,4,4,6,6,6,4,4,4,6,37,3.5,0.0588880872214165,10.7957335119262
4,4,5,5,5,5,6,6,3,6,2,4,5,2,5,5,6,6,6,3,3,12,3.83333333333333,0.0819352313314378,8.94990591090639
5,4,4,5,5,5,5,5,4,2,7,3,3,4,4,4,4,4,5,5,6,26,4.33333333333333,0.0313713133635342,11.1199505994351
3,3,2,5,2,5,5,3,5,4,6,5,5,5,6,4,5,3,5,5,7,12,3.83333333333333,0.0560230333548706,11.7944443338411
4,3,3,3,2,5,4,3,3,5,1,4,4,4,5,4,4,5,4,4,2,12,3.83333333333333,-0.679892109002736,8.79893767120127
5,4,6,5,2,6,5,5,2,2,1,4,3,2,5,4,4,4,3,3,2,15,6.4,-1.07987963471956,7.08212866592692
4,4,6,5,5,5,6,6,5,5,5,6,4,4,7,6,6,3,1,2,5,12,4,0.218761549492216,9.25730983205034
5,4,5,4,4,7,5,5,4,6,4,4,4,2,7,6,5,5,4,4,4,12,3.33333333333333,0.0415849610289878,9.65056111137462
6,3,6,5,5,5,4,5,4,4,5,3,4,4,7,7,7,5,5,5,3,11,5.16666666666667,-0.725225017224354,8.29419962885315
5,5,6,4,4,5,3,4,4,4,4,6,6,6,6,4,4,5,5,5,3,12,4.33333333333333,0.19206494202155,9.04541331651098
6,5,6,4,3,6,6,5,6,6,5,5,6,5,6,6,6,6,3,6,5,12,4.16666666666667,-0.00411736810481481,11.0135490481811
4,1,1,1,1,1,1,1,2,6,1,3,2,1,4,6,5,1,1,1,2,12,6,-0.333709199867844,6.44667174711096
1,2,3,2,2,2,3,3,4,4,4,4,3,3,3,5,5,5,5,2,5,52,3.33333333333333,-9999,-9999
4,2,6,6,4,6,6,5,2,2,1,2,2,2,6,6,6,6,6,6,2,10,5,-0.318860080132049,6.64196515294645
3,5,5,5,4,5,3,5,1,1,5,3,3,2,6,6,7,6,5,6,2,11,4.16666666666667,0.156322682205278,7.98493962023663
2,4,4,4,3,4,5,5,1,1,1,4,4,4,6,6,5,7,6,6,9,52,4,-3.31542028276091,15.3086983667012
2,2,2,2,5,4,6,4,-9999,-9999,-9999,4,2,1,6,4,4,3,3,3,2,11,1.66666666666667,0.246436039626242,7.42044582935764
5,2,3,4,3,4,2,5,2,3,5,2,2,1,5,5,5,2,2,2,3,15,4.5,-9999,-9999
4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,7,6.33333333333333,-0.113314716761014,6.48157712927643
4,3,5,6,5,6,5,4,1,7,1,1,5,3,5,5,5,7,5,5,4,11,3,0.000478270674384775,9.59634399459268
5,6,5,7,4,7,6,6,4,6,1,3,3,1,7,6,4,5,5,5,4,10,4.66666666666667,-13.6524274834543,7.93514005836188
4,5,6,5,4,5,4,5,4,4,5,4,5,5,6,5,5,4,3,3,5,21,4.2,-0.0223347027540937,8.72740549335104
5,5,3,2,2,5,2,3,3,6,2,4,4,4,-9999,-9999,-9999,5,4,3,3,11,2.66666666666667,0.0343997151507974,8.27771698548113
4,3,3,4,3,5,4,4,1,3,1,6,5,3,6,5,5,4,4,3,3,11,3,0.0822907564695538,8.68321597524069
2,4,6,5,4,6,6,6,5,5,5,5,4,4,6,5,6,2,2,2,2,11,4,-9999,-9999
4,5,5,4,5,5,5,5,3,2,2,3,4,2,4,4,4,5,4,3,5,52,4.16666666666667,0.0547864643430192,9.83571714781782
2,2,2,2,3,1,1,2,-9999,-9999,-9999,4,4,4,2,3,3,3,3,3,2,11,6.5,0.112871286122368,8.43914515971987
2,2,2,2,3,1,1,2,5,5,5,4,4,4,2,3,3,3,3,3,2,11,5.33333333333333,0.112871286122368,8.43914515971987
7,7,7,4,4,7,5,7,4,4,2,3,4,4,7,7,7,6,6,4,4,10,5.83333333333333,-0.0785774866572727,8.67101238773748
3,3,5,5,2,5,7,5,4,7,1,2,3,1,6,5,4,4,3,2,2,10,2.66666666666667,-1.1778648689986,7.84889470882568
5,4,6,4,4,5,6,6,4,4,4,4,4,4,6,4,4,3,3,3,3,6,2.83333333333333,-0.0810057615914619,9.44526228524641
4,5,7,6,6,7,6,7,3,4,5,4,3,3,3,5,6,5,4,2,3,10,6,-0.371540893091941,9.69795059154204
4,2,5,5,6,4,5,3,1,7,1,7,7,5,6,6,7,2,2,2,5,10,4,0.329860110489115,10.5989431776975
2,4,4,4,3,5,3,6,2,2,1,5,5,4,6,4,3,3,3,2,3,10,5.66666666666667,-0.134365088733081,7.62827440633793
2,5,6,5,5,5,6,6,4,3,1,2,2,2,6,4,5,2,2,2,3,11,5,0.0354147488379785,7.06090545847581
4,4,4,4,4,4,5,4,4,4,4,3,3,3,5,4,4,5,5,4,5,35,5,-9999,-9999
4,4,4,4,4,4,5,4,4,5,5,3,3,3,5,4,4,5,5,4,5,35,5.33333333333333,-9999,-9999
6,6,6,7,4,7,7,7,7,7,7,6,5,7,4,7,7,4,4,4,3,44,4,0.0765720126940024,8.50665788950085
4,4,5,4,5,6,5,5,3,3,3,7,4,4,6,6,6,5,4,4,2,21,4.16666666666667,0.287450344964785,8.95374057212298
4,5,3,4,3,5,3,5,6,6,6,3,3,6,7,4,4,4.5,4,5,2,21,3.16666666666667,-0.0554519228251602,8.54985397365579
5,4,4,3,4,5,2,5,-9999,-9999,-9999,5,5,5,4,4,4,5,4,4,6,19,4,-9999,-9999
6,5,4.5,4,3,6,3,5,6,6,5,7,7,6,5,5,5,7,6,6,5,52,5.16666666666667,-9999,-9999
5,4,5,5,4,6,3,5,4,3,2,4,4,4,5,6,5,4,3,3,4,13,5.33333333333333,-9999,-9999
1,3,1,1,3,7,1,7,4,5,2,4,1,1,7,7,7,7,7,7,2,11,3.66666666666667,-9999,-9999
6,5,6,2,3,4,4,4,6,6,4,4,1,1,6,5,5,2,2,2,4,25,3.33333333333333,-9999,-9999
4,5,7,5,5,7,5,6,7,4,5,4,5,5,5,5,6,5,5,4,7,52,2.66666666666667,-9999,-9999
5,4,4,5,4,5,5,4,5,4,4,4,3,4,6,6,6,6,5,5.5,9,23,2.83333333333333,-9999,-9999
4,6,5,2,4,5,5,4,2,4,4,3,3,5,6,5,5,4,3,3,3,11,3.16666666666667,-9999,-9999
